center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_33_07_936.jpg, IMG/left_2016_12_01_13_33_07_936.jpg, IMG/right_2016_12_01_13_33_07_936.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_33_08_039.jpg, IMG/left_2016_12_01_13_33_08_039.jpg, IMG/right_2016_12_01_13_33_08_039.jpg, 0.243562, 0.9855326, 0, 30.17241
IMG/center_2016_12_01_13_33_08_142.jpg, IMG/left_2016_12_01_13_33_08_142.jpg, IMG/right_2016_12_01_13_33_08_142.jpg, 0.243562, 0.9855326, 0, 30.18
IMG/center_2016_12_01_13_33_08_244.jpg, IMG/left_2016_12_01_13_33_08_244.jpg, IMG/right_2016_12_01_13_33_08_244.jpg, 0.2339935, 0.9855326, 0, 30.18364
IMG/center_2016_12_01_13_33_08_346.jpg, IMG/left_2016_12_01_13_33_08_346.jpg, IMG/right_2016_12_01_13_33_08_346.jpg, 0.243562, 0.9855326, 0, 30.18405
IMG/center_2016_12_01_13_33_08_447.jpg, IMG/left_2016_12_01_13_33_08_447.jpg, IMG/right_2016_12_01_13_33_08_447.jpg, 0.2339935, 0.9855326, 0, 30.18516
IMG/center_2016_12_01_13_33_08_548.jpg, IMG/left_2016_12_01_13_33_08_548.jpg, IMG/right_2016_12_01_13_33_08_548.jpg, 0.2148564, 0.9855326, 0, 30.18562
IMG/center_2016_12_01_13_33_08_649.jpg, IMG/left_2016_12_01_13_33_08_649.jpg, IMG/right_2016_12_01_13_33_08_649.jpg, 0.0904655, 0.9855326, 0, 30.18855
IMG/center_2016_12_01_13_33_08_750.jpg, IMG/left_2016_12_01_13_33_08_750.jpg, IMG/right_2016_12_01_13_33_08_750.jpg, 0, 0.9855326, 0, 30.18622
IMG/center_2016_12_01_13_33_08_851.jpg, IMG/left_2016_12_01_13_33_08_851.jpg, IMG/right_2016_12_01_13_33_08_851.jpg, 0, 0.9855326, 0, 30.18657
IMG/center_2016_12_01_13_33_08_951.jpg, IMG/left_2016_12_01_13_33_08_951.jpg, IMG/right_2016_12_01_13_33_08_951.jpg, 0, 0.9855326, 0, 30.18672
IMG/center_2016_12_01_13_33_09_054.jpg, IMG/left_2016_12_01_13_33_09_054.jpg, IMG/right_2016_12_01_13_33_09_054.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_33_09_155.jpg, IMG/left_2016_12_01_13_33_09_155.jpg, IMG/right_2016_12_01_13_33_09_155.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_33_09_257.jpg, IMG/left_2016_12_01_13_33_09_257.jpg, IMG/right_2016_12_01_13_33_09_257.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_33_09_357.jpg, IMG/left_2016_12_01_13_33_09_357.jpg, IMG/right_2016_12_01_13_33_09_357.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_33_09_458.jpg, IMG/left_2016_12_01_13_33_09_458.jpg, IMG/right_2016_12_01_13_33_09_458.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_33_09_562.jpg, IMG/left_2016_12_01_13_33_09_562.jpg, IMG/right_2016_12_01_13_33_09_562.jpg, 0.004348711, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_33_09_662.jpg, IMG/left_2016_12_01_13_33_09_662.jpg, IMG/right_2016_12_01_13_33_09_662.jpg, 0.05219137, 0.9855326, 0, 30.18616
IMG/center_2016_12_01_13_33_09_765.jpg, IMG/left_2016_12_01_13_33_09_765.jpg, IMG/right_2016_12_01_13_33_09_765.jpg, 0.05219137, 0.9855326, 0, 30.18638
IMG/center_2016_12_01_13_33_09_868.jpg, IMG/left_2016_12_01_13_33_09_868.jpg, IMG/right_2016_12_01_13_33_09_868.jpg, 0.05219137, 0.9855326, 0, 30.18648
IMG/center_2016_12_01_13_33_09_970.jpg, IMG/left_2016_12_01_13_33_09_970.jpg, IMG/right_2016_12_01_13_33_09_970.jpg, 0.05219137, 0.9855326, 0, 30.18652
IMG/center_2016_12_01_13_33_10_071.jpg, IMG/left_2016_12_01_13_33_10_071.jpg, IMG/right_2016_12_01_13_33_10_071.jpg, 0.05219137, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_33_10_173.jpg, IMG/left_2016_12_01_13_33_10_173.jpg, IMG/right_2016_12_01_13_33_10_173.jpg, 0.1191711, 0.9855326, 0, 30.18482
IMG/center_2016_12_01_13_33_10_276.jpg, IMG/left_2016_12_01_13_33_10_276.jpg, IMG/right_2016_12_01_13_33_10_276.jpg, 0.1287396, 0.9855326, 0, 30.1852
IMG/center_2016_12_01_13_33_10_377.jpg, IMG/left_2016_12_01_13_33_10_377.jpg, IMG/right_2016_12_01_13_33_10_377.jpg, 0.1287396, 0.9855326, 0, 30.18578
IMG/center_2016_12_01_13_33_10_479.jpg, IMG/left_2016_12_01_13_33_10_479.jpg, IMG/right_2016_12_01_13_33_10_479.jpg, 0.1287396, 0.9855326, 0, 30.18602
IMG/center_2016_12_01_13_33_10_579.jpg, IMG/left_2016_12_01_13_33_10_579.jpg, IMG/right_2016_12_01_13_33_10_579.jpg, 0.1287396, 0.9855326, 0, 30.18618
IMG/center_2016_12_01_13_33_10_682.jpg, IMG/left_2016_12_01_13_33_10_682.jpg, IMG/right_2016_12_01_13_33_10_682.jpg, 0.0904655, 0.9855326, 0, 30.18709
IMG/center_2016_12_01_13_33_10_783.jpg, IMG/left_2016_12_01_13_33_10_783.jpg, IMG/right_2016_12_01_13_33_10_783.jpg, 0, 0.9855326, 0, 30.18644
IMG/center_2016_12_01_13_33_10_884.jpg, IMG/left_2016_12_01_13_33_10_884.jpg, IMG/right_2016_12_01_13_33_10_884.jpg, 0, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_33_10_986.jpg, IMG/left_2016_12_01_13_33_10_986.jpg, IMG/right_2016_12_01_13_33_10_986.jpg, 0, 0.9855326, 0, 30.18696
IMG/center_2016_12_01_13_33_11_087.jpg, IMG/left_2016_12_01_13_33_11_087.jpg, IMG/right_2016_12_01_13_33_11_087.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_33_11_188.jpg, IMG/left_2016_12_01_13_33_11_188.jpg, IMG/right_2016_12_01_13_33_11_188.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_33_11_288.jpg, IMG/left_2016_12_01_13_33_11_288.jpg, IMG/right_2016_12_01_13_33_11_288.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_33_11_390.jpg, IMG/left_2016_12_01_13_33_11_390.jpg, IMG/right_2016_12_01_13_33_11_390.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_33_11_491.jpg, IMG/left_2016_12_01_13_33_11_491.jpg, IMG/right_2016_12_01_13_33_11_491.jpg, 0, 0.9855326, 0, 30.18676
IMG/center_2016_12_01_13_33_11_591.jpg, IMG/left_2016_12_01_13_33_11_591.jpg, IMG/right_2016_12_01_13_33_11_591.jpg, 0, 0.9855326, 0, 30.18642
IMG/center_2016_12_01_13_33_11_691.jpg, IMG/left_2016_12_01_13_33_11_691.jpg, IMG/right_2016_12_01_13_33_11_691.jpg, 0, 0.9855326, 0, 30.18652
IMG/center_2016_12_01_13_33_11_792.jpg, IMG/left_2016_12_01_13_33_11_792.jpg, IMG/right_2016_12_01_13_33_11_792.jpg, 0, 0.9855326, 0, 30.18685
IMG/center_2016_12_01_13_33_11_893.jpg, IMG/left_2016_12_01_13_33_11_893.jpg, IMG/right_2016_12_01_13_33_11_893.jpg, 0, 0.9855326, 0, 30.18689
IMG/center_2016_12_01_13_33_11_993.jpg, IMG/left_2016_12_01_13_33_11_993.jpg, IMG/right_2016_12_01_13_33_11_993.jpg, 0, 0.9855326, 0, 30.18699
IMG/center_2016_12_01_13_33_12_094.jpg, IMG/left_2016_12_01_13_33_12_094.jpg, IMG/right_2016_12_01_13_33_12_094.jpg, 0, 0.9855326, 0, 30.18688
IMG/center_2016_12_01_13_33_12_197.jpg, IMG/left_2016_12_01_13_33_12_197.jpg, IMG/right_2016_12_01_13_33_12_197.jpg, 0, 0.9855326, 0, 30.1868
IMG/center_2016_12_01_13_33_12_298.jpg, IMG/left_2016_12_01_13_33_12_298.jpg, IMG/right_2016_12_01_13_33_12_298.jpg, 0, 0.9855326, 0, 30.18654
IMG/center_2016_12_01_13_33_12_400.jpg, IMG/left_2016_12_01_13_33_12_400.jpg, IMG/right_2016_12_01_13_33_12_400.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_33_12_502.jpg, IMG/left_2016_12_01_13_33_12_502.jpg, IMG/right_2016_12_01_13_33_12_502.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_33_12_604.jpg, IMG/left_2016_12_01_13_33_12_604.jpg, IMG/right_2016_12_01_13_33_12_604.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_33_12_704.jpg, IMG/left_2016_12_01_13_33_12_704.jpg, IMG/right_2016_12_01_13_33_12_704.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_33_12_806.jpg, IMG/left_2016_12_01_13_33_12_806.jpg, IMG/right_2016_12_01_13_33_12_806.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_33_12_909.jpg, IMG/left_2016_12_01_13_33_12_909.jpg, IMG/right_2016_12_01_13_33_12_909.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_33_13_011.jpg, IMG/left_2016_12_01_13_33_13_011.jpg, IMG/right_2016_12_01_13_33_13_011.jpg, 0.1957194, 0.9855326, 0, 30.17788
IMG/center_2016_12_01_13_33_13_113.jpg, IMG/left_2016_12_01_13_33_13_113.jpg, IMG/right_2016_12_01_13_33_13_113.jpg, 0.0904655, 0.9855326, 0, 30.18708
IMG/center_2016_12_01_13_33_13_214.jpg, IMG/left_2016_12_01_13_33_13_214.jpg, IMG/right_2016_12_01_13_33_13_214.jpg, 0, 0.9855326, 0, 30.18563
IMG/center_2016_12_01_13_33_13_315.jpg, IMG/left_2016_12_01_13_33_13_315.jpg, IMG/right_2016_12_01_13_33_13_315.jpg, 0, 0.9855326, 0, 30.18653
IMG/center_2016_12_01_13_33_13_416.jpg, IMG/left_2016_12_01_13_33_13_416.jpg, IMG/right_2016_12_01_13_33_13_416.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_33_13_518.jpg, IMG/left_2016_12_01_13_33_13_518.jpg, IMG/right_2016_12_01_13_33_13_518.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_33_13_620.jpg, IMG/left_2016_12_01_13_33_13_620.jpg, IMG/right_2016_12_01_13_33_13_620.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_33_13_722.jpg, IMG/left_2016_12_01_13_33_13_722.jpg, IMG/right_2016_12_01_13_33_13_722.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_33_13_822.jpg, IMG/left_2016_12_01_13_33_13_822.jpg, IMG/right_2016_12_01_13_33_13_822.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_33_13_924.jpg, IMG/left_2016_12_01_13_33_13_924.jpg, IMG/right_2016_12_01_13_33_13_924.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_33_14_027.jpg, IMG/left_2016_12_01_13_33_14_027.jpg, IMG/right_2016_12_01_13_33_14_027.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_33_14_129.jpg, IMG/left_2016_12_01_13_33_14_129.jpg, IMG/right_2016_12_01_13_33_14_129.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_33_14_230.jpg, IMG/left_2016_12_01_13_33_14_230.jpg, IMG/right_2016_12_01_13_33_14_230.jpg, 0, 0.9855326, 0, 30.18667
IMG/center_2016_12_01_13_33_14_331.jpg, IMG/left_2016_12_01_13_33_14_331.jpg, IMG/right_2016_12_01_13_33_14_331.jpg, 0.2722676, 0.9855326, 0, 30.16989
IMG/center_2016_12_01_13_33_14_433.jpg, IMG/left_2016_12_01_13_33_14_433.jpg, IMG/right_2016_12_01_13_33_14_433.jpg, 0.3488158, 0.9855326, 0, 30.16978
IMG/center_2016_12_01_13_33_14_534.jpg, IMG/left_2016_12_01_13_33_14_534.jpg, IMG/right_2016_12_01_13_33_14_534.jpg, 0.3488158, 0.9855326, 0, 30.17815
IMG/center_2016_12_01_13_33_14_636.jpg, IMG/left_2016_12_01_13_33_14_636.jpg, IMG/right_2016_12_01_13_33_14_636.jpg, 0.0904655, 0.9855326, 0, 30.18833
IMG/center_2016_12_01_13_33_14_737.jpg, IMG/left_2016_12_01_13_33_14_737.jpg, IMG/right_2016_12_01_13_33_14_737.jpg, 0, 0.9855326, 0, 30.18511
IMG/center_2016_12_01_13_33_14_838.jpg, IMG/left_2016_12_01_13_33_14_838.jpg, IMG/right_2016_12_01_13_33_14_838.jpg, 0, 0.9855326, 0, 30.18653
IMG/center_2016_12_01_13_33_14_938.jpg, IMG/left_2016_12_01_13_33_14_938.jpg, IMG/right_2016_12_01_13_33_14_938.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_33_15_039.jpg, IMG/left_2016_12_01_13_33_15_039.jpg, IMG/right_2016_12_01_13_33_15_039.jpg, 0, 0.9855326, 0, 30.18667
IMG/center_2016_12_01_13_33_15_140.jpg, IMG/left_2016_12_01_13_33_15_140.jpg, IMG/right_2016_12_01_13_33_15_140.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_33_15_241.jpg, IMG/left_2016_12_01_13_33_15_241.jpg, IMG/right_2016_12_01_13_33_15_241.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_33_15_341.jpg, IMG/left_2016_12_01_13_33_15_341.jpg, IMG/right_2016_12_01_13_33_15_341.jpg, 0, 0.9855326, 0, 30.18632
IMG/center_2016_12_01_13_33_15_443.jpg, IMG/left_2016_12_01_13_33_15_443.jpg, IMG/right_2016_12_01_13_33_15_443.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_33_15_544.jpg, IMG/left_2016_12_01_13_33_15_544.jpg, IMG/right_2016_12_01_13_33_15_544.jpg, -0.1547008, 0.9855326, 0, 30.17984
IMG/center_2016_12_01_13_33_15_644.jpg, IMG/left_2016_12_01_13_33_15_644.jpg, IMG/right_2016_12_01_13_33_15_644.jpg, -0.1547008, 0.9855326, 0, 30.18379
IMG/center_2016_12_01_13_33_15_746.jpg, IMG/left_2016_12_01_13_33_15_746.jpg, IMG/right_2016_12_01_13_33_15_746.jpg, -0.1547008, 0.9855326, 0, 30.18502
IMG/center_2016_12_01_13_33_15_847.jpg, IMG/left_2016_12_01_13_33_15_847.jpg, IMG/right_2016_12_01_13_33_15_847.jpg, -0.05026283, 0.9855326, 0, 30.18721
IMG/center_2016_12_01_13_33_15_948.jpg, IMG/left_2016_12_01_13_33_15_948.jpg, IMG/right_2016_12_01_13_33_15_948.jpg, 0, 0.9855326, 0, 30.18643
IMG/center_2016_12_01_13_33_16_049.jpg, IMG/left_2016_12_01_13_33_16_049.jpg, IMG/right_2016_12_01_13_33_16_049.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_33_16_151.jpg, IMG/left_2016_12_01_13_33_16_151.jpg, IMG/right_2016_12_01_13_33_16_151.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_33_16_252.jpg, IMG/left_2016_12_01_13_33_16_252.jpg, IMG/right_2016_12_01_13_33_16_252.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_33_16_353.jpg, IMG/left_2016_12_01_13_33_16_353.jpg, IMG/right_2016_12_01_13_33_16_353.jpg, 0, 0.9855326, 0, 30.18668
IMG/center_2016_12_01_13_33_16_453.jpg, IMG/left_2016_12_01_13_33_16_453.jpg, IMG/right_2016_12_01_13_33_16_453.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_33_16_555.jpg, IMG/left_2016_12_01_13_33_16_555.jpg, IMG/right_2016_12_01_13_33_16_555.jpg, 0.1574452, 0.9855326, 0, 30.18046
IMG/center_2016_12_01_13_33_16_655.jpg, IMG/left_2016_12_01_13_33_16_655.jpg, IMG/right_2016_12_01_13_33_16_655.jpg, 0.1383082, 0.9855326, 0, 30.18477
IMG/center_2016_12_01_13_33_16_755.jpg, IMG/left_2016_12_01_13_33_16_755.jpg, IMG/right_2016_12_01_13_33_16_755.jpg, 0.01391724, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_33_16_856.jpg, IMG/left_2016_12_01_13_33_16_856.jpg, IMG/right_2016_12_01_13_33_16_856.jpg, 0, 0.9855326, 0, 30.18643
IMG/center_2016_12_01_13_33_16_957.jpg, IMG/left_2016_12_01_13_33_16_957.jpg, IMG/right_2016_12_01_13_33_16_957.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_33_17_058.jpg, IMG/left_2016_12_01_13_33_17_058.jpg, IMG/right_2016_12_01_13_33_17_058.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_33_17_159.jpg, IMG/left_2016_12_01_13_33_17_159.jpg, IMG/right_2016_12_01_13_33_17_159.jpg, 0, 0.9855326, 0, 30.18669
